7.100000000000000000e+02 2.929966608798366141e-06
7.150000000000000000e+02 2.403428856752454309e-06
7.200000000000000000e+02 1.949973337461169330e-06
7.250000000000000000e+02 1.535823982851294095e-06
7.300000000000000000e+02 1.232540595224685268e-06
7.350000000000000000e+02 9.260636859060003061e-07
7.400000000000000000e+02 6.801367065818868753e-07
7.450000000000000000e+02 4.796261365064737951e-07
7.500000000000000000e+02 3.261341369075350194e-07
7.550000000000000000e+02 1.996594660956024359e-07
7.600000000000000000e+02 1.126511044267870539e-07
7.650000000000000000e+02 5.398453066807702654e-08
7.700000000000000000e+02 1.054249703852272986e-08
7.750000000000000000e+02 0.000000000000000000e+00
7.800000000000000000e+02 0.000000000000000000e+00
7.850000000000000000e+02 0.000000000000000000e+00
7.900000000000000000e+02 0.000000000000000000e+00
7.950000000000000000e+02 0.000000000000000000e+00
8.000000000000000000e+02 0.000000000000000000e+00
8.050000000000000000e+02 0.000000000000000000e+00
8.100000000000000000e+02 0.000000000000000000e+00
8.150000000000000000e+02 0.000000000000000000e+00
8.200000000000000000e+02 0.000000000000000000e+00
8.250000000000000000e+02 0.000000000000000000e+00
8.300000000000000000e+02 0.000000000000000000e+00
8.350000000000000000e+02 0.000000000000000000e+00
8.400000000000000000e+02 0.000000000000000000e+00
8.450000000000000000e+02 0.000000000000000000e+00
8.500000000000000000e+02 0.000000000000000000e+00
