3.350000000000000000e+02 2.331129632199834987e+02
3.400000000000000000e+02 2.280770330140829287e+02
3.450000000000000000e+02 2.229023950436701398e+02
3.500000000000000000e+02 2.177143881769266613e+02
3.550000000000000000e+02 2.124626279432412161e+02
3.600000000000000000e+02 2.072102313997923204e+02
3.650000000000000000e+02 2.019339487560527573e+02
3.700000000000000000e+02 1.966832377805126839e+02
3.750000000000000000e+02 1.914040024309719570e+02
3.800000000000000000e+02 1.861084064145673551e+02
3.850000000000000000e+02 1.808692614499420301e+02
3.900000000000000000e+02 1.755910477918164645e+02
3.950000000000000000e+02 1.703210772793618162e+02
4.000000000000000000e+02 1.651351044876757328e+02
4.050000000000000000e+02 1.599416489288371679e+02
4.100000000000000000e+02 1.547732632831703654e+02
4.150000000000000000e+02 1.496799386927788476e+02
4.200000000000000000e+02 1.447221452667829169e+02
4.250000000000000000e+02 1.397531626622495367e+02
4.300000000000000000e+02 1.348092046807158795e+02
4.350000000000000000e+02 1.299111779963407685e+02
4.400000000000000000e+02 1.251750188583213514e+02
4.450000000000000000e+02 1.204719549878481644e+02
4.500000000000000000e+02 1.158508011222711218e+02
4.550000000000000000e+02 1.113104257826374663e+02
4.600000000000000000e+02 1.068170915028566128e+02
4.650000000000000000e+02 1.024643576801440190e+02
4.700000000000000000e+02 9.825428877513368775e+01
4.750000000000000000e+02 9.409090324990928877e+01
4.800000000000000000e+02 9.005257384958824218e+01
4.850000000000000000e+02 8.609127430179272267e+01
4.900000000000000000e+02 8.222985100616558896e+01
4.950000000000000000e+02 7.847861295314118024e+01
5.000000000000000000e+02 7.485410044477276870e+01
5.050000000000000000e+02 7.127580241338601752e+01
5.100000000000000000e+02 6.777895268498164683e+01
5.150000000000000000e+02 6.442316923733599765e+01
5.200000000000000000e+02 6.121302244597795550e+01
5.250000000000000000e+02 5.808148330200368292e+01
5.300000000000000000e+02 5.500907826879610951e+01
5.350000000000000000e+02 5.207688522767180217e+01
5.400000000000000000e+02 4.922032047941067390e+01
5.450000000000000000e+02 4.647032856032611647e+01
5.500000000000000000e+02 4.379985557221151282e+01
5.550000000000000000e+02 4.131056985363248657e+01
5.600000000000000000e+02 3.885922321254054879e+01
5.650000000000000000e+02 3.651810511172203633e+01
5.700000000000000000e+02 3.426954526716274785e+01
5.750000000000000000e+02 3.216497625764287704e+01
5.800000000000000000e+02 3.012082658589773132e+01
5.850000000000000000e+02 2.818822684819393132e+01
5.900000000000000000e+02 2.631693305028210972e+01
5.950000000000000000e+02 2.451907496404482956e+01
6.000000000000000000e+02 2.282709758155094448e+01
6.050000000000000000e+02 2.120571916218669273e+01
6.100000000000000000e+02 1.966378136117425512e+01
6.150000000000000000e+02 1.822907613818068739e+01
6.200000000000000000e+02 1.687232935357822328e+01
6.250000000000000000e+02 1.561000821248953230e+01
6.300000000000000000e+02 1.438950152463485033e+01
6.350000000000000000e+02 1.324683480387438728e+01
6.400000000000000000e+02 1.215722640453184411e+01
6.450000000000000000e+02 1.115160538407835489e+01
6.500000000000000000e+02 1.020174426879274776e+01
6.550000000000000000e+02 9.298695856955033534e+00
6.600000000000000000e+02 8.467513060848748552e+00
6.650000000000000000e+02 7.712914789359809120e+00
6.700000000000000000e+02 7.003908553305267404e+00
6.750000000000000000e+02 6.337232800761832152e+00
6.800000000000000000e+02 5.731513327939614655e+00
6.850000000000000000e+02 5.159475596369549777e+00
6.900000000000000000e+02 4.656866832566209702e+00
6.950000000000000000e+02 4.164071115540263435e+00
7.000000000000000000e+02 3.771598997713066392e+00
7.050000000000000000e+02 3.395881315285763868e+00
7.100000000000000000e+02 3.014645971583653328e+00
7.150000000000000000e+02 2.682796071087844680e+00
7.200000000000000000e+02 2.388407215149631835e+00
7.250000000000000000e+02 2.089424791325597663e+00
7.300000000000000000e+02 1.842818441958999243e+00
7.350000000000000000e+02 1.612691775650096693e+00
7.400000000000000000e+02 1.399745879335688947e+00
7.450000000000000000e+02 1.208169979252329052e+00
7.500000000000000000e+02 1.037730249985898245e+00
7.550000000000000000e+02 8.669140569325419765e-01
7.600000000000000000e+02 7.346042126119568527e-01
7.650000000000000000e+02 6.265640513672794398e-01
7.700000000000000000e+02 5.054658673206448016e-01
7.750000000000000000e+02 4.028433868679350827e-01
7.800000000000000000e+02 3.071016091655808800e-01
7.850000000000000000e+02 2.403222079084869067e-01
7.900000000000000000e+02 1.845531210442260817e-01
7.950000000000000000e+02 1.360442293717460116e-01
8.000000000000000000e+02 9.431527590092006474e-02
8.050000000000000000e+02 5.879941825885418027e-02
8.100000000000000000e+02 3.020091283133459481e-02
8.150000000000000000e+02 1.581854238601794471e-02
8.200000000000000000e+02 5.957667631358062009e-03
8.250000000000000000e+02 0.000000000000000000e+00
8.300000000000000000e+02 0.000000000000000000e+00
8.350000000000000000e+02 0.000000000000000000e+00
8.400000000000000000e+02 0.000000000000000000e+00
8.450000000000000000e+02 0.000000000000000000e+00
8.500000000000000000e+02 0.000000000000000000e+00
